rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
306,9388479,K00936.01,Kepler-732 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.953,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,9.467821474,6.129e-06,-6.129e-06,178.415842,0.000517,-0.000517,2455011.416,0.000517,-0.000517,0.0,,,,,,0.081,0.261,-0.081,2.4327,0.0221,-0.0221,,,,2237.0,19.8,-19.8,0.042684,0.000655,-0.000317,6.23401,0.149,-1.23339,LS+MCMC,2.13,0.19,-0.25,0.0691,,,89.85,,,407.0,,,6.47,1.81,-1.94,30.913,0.739,-0.739,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3258,0.4047,q1_q17_dr25_koi,17.65574,110.05442,124.7,2,145.0,1.0,q1_q17_dr25_tce,1.11111111111111e+31,0.0813,Mandel and Agol (2002 ApJ 580 171),,,009/009388/009388479/dv/kplr009388479-20160209194854_dvr.pdf,009/009388/009388479/dv/kplr009388479-001-20160209194854_dvs.pdf,3582.0,71.0,-89.0,4.807,0.05,-0.045,0.18,0.15,-0.15,0.458,0.04,-0.055,0.491,0.034,-0.063,,,,q1_q17_dr25_stellar,283.73203,45.958771,15.073,16.712,15.31,14.371,13.89,12.596,11.952,11.721,0.455,18.9154502,2.5e-06,45.958547,2.6e-05,-0.667,0.093,-0.804,0.094,-0.00012,0.00024,-0.00012,0.00027,0.065,0.096,0.05,0.11,0.085,0.089,-0.58,0.1,-0.616,0.096,0.848,0.099
2576,6521045,K00041.01,Kepler-100 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_SATURATED,12.81590421,1.945e-05,-1.945e-05,122.94682,0.00119,-0.00119,2454955.947,0.00119,-0.00119,0.0,,,,,,0.58,0.005,-0.486,6.3856,0.0438,-0.0438,,,,220.5,2.2,-2.2,0.014067,0.001595,-0.000488,0.23998,0.14283,-0.19473,LS+MCMC,2.26,0.15,-0.12,0.109,,,87.4,,,939.0,,,183.68,35.61,-27.85,12.77,3.8,-3.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2638,0.4046,q1_q17_dr25_koi,11.34033,68.6452,106.7,3,104.0,1.0,q1_q17_dr25_tce,1.11111111111111e+31,0.5103,Mandel and Agol (2002 ApJ 580 171),,,006/006521/006521045/dv/kplr006521045-20160209194854_dvr.pdf,006/006521/006521045/dv/kplr006521045-001-20160209194854_dvs.pdf,5788.0,78.0,-78.0,4.122,0.033,-0.027,0.1,0.15,-0.15,1.474,0.094,-0.079,1.05,0.126,-0.068,,,,q1_q17_dr25_stellar,291.38599,41.990269,11.197,11.585,11.125,11.03,10.992,10.081,9.804,9.768,0.0,19.4257284,3.5e-06,41.99039,4.3e-05,-0.14,0.14,0.43,0.16,0.000107,3.1e-05,-0.000128,3.5e-05,-0.78,0.19,1.24,0.6,1.46,0.58,-0.41,0.2,0.91,0.62,1.0,0.57
4008,10991114,K04374.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.70386741,2.025e-05,-2.025e-05,132.69596,0.00353,-0.00353,2454965.696,0.00353,-0.00353,0.0,,,,,,0.033,0.416,-0.033,1.41,0.109,-0.109,,,,125.7,11.9,-11.9,0.010182,0.00079,-0.000395,11.47205,3.43609,-5.36147,LS+MCMC,0.86,0.17,-0.07,0.0446,,,89.91,,,1012.0,,,247.2,146.25,-61.28,20.26,6.1,-6.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2434,0.4341,q1_q17_dr25_koi,3.800895,10.74156,13.1,1,287.0,1.0,q1_q17_dr25_tce,1.1111101110111e+31,0.9092,Mandel and Agol (2002 ApJ 580 171),,,010/010991/010991114/dv/kplr010991114-20160209194854_dvr.pdf,010/010991/010991114/dv/kplr010991114-001-20160209194854_dvs.pdf,5496.0,149.0,-149.0,4.592,0.032,-0.12,-0.24,0.3,-0.3,0.776,0.152,-0.065,0.869,0.074,-0.102,,,,q1_q17_dr25_stellar,298.18341,48.44381,14.108,14.647,14.049,13.877,13.792,12.856,12.501,12.461,0.345,19.878924,3.4e-05,48.44398,0.00033,1.1,1.2,0.6,1.2,-0.0001,0.00015,-9e-05,0.00015,0.13,0.26,0.71,0.44,0.72,0.45,0.29,0.27,0.57,0.44,0.64,0.44
2376,5272233,K02711.01,Kepler-400 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,9.02436414,4.004e-05,-4.004e-05,133.54199,0.00346,-0.00346,2454966.542,0.00346,-0.00346,0.0,,,,,,0.014,0.44,-0.014,3.011,0.105,-0.105,,,,214.6,10.2,-10.2,0.01334,0.000555,-0.000381,2.90361,0.15827,-1.11297,LS+MCMC,1.62,0.26,-0.2,0.085,,,89.97,,,939.0,,,183.39,81.57,-52.51,23.21,1.3,-1.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2868,0.3588,q1_q17_dr25_koi,4.83319,25.88844,23.5,2,143.0,1.0,q1_q17_dr25_tce,1.11111111111111e+31,0.8983,Mandel and Agol (2002 ApJ 580 171),,,005/005272/005272233/dv/kplr005272233-20160209194854_dvr.pdf,005/005272/005272233/dv/kplr005272233-001-20160209194854_dvs.pdf,5885.0,105.0,-117.0,4.348,0.11,-0.11,0.0,0.15,-0.15,1.111,0.178,-0.134,1.004,0.082,-0.067,,,,q1_q17_dr25_stellar,290.94449,40.480042,13.642,14.078,13.586,13.454,13.4,12.566,12.289,12.296,0.01,19.3963173,7.7e-06,40.479986,8.7e-05,0.76,0.31,-0.19,0.31,-0.000149,6.9e-05,1.9e-05,6.9e-05,-0.02,0.4,0.02,0.27,0.03,0.3,0.02,0.38,-0.07,0.28,0.07,0.26
502,1871056,K01001.02,Kepler-264 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.991,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,140.10765,0.00187,-0.00187,216.21749,0.00975,-0.00975,2455049.217,0.00975,-0.00975,0.0,,,,,,0.019,0.367,-0.019,18.503,0.333,-0.333,,,,266.8,9.6,-9.6,0.014948,0.000506,-0.000244,0.19495,0.01805,-0.04662,LS+MCMC,3.42,0.57,-0.93,0.601,,,89.98,,,511.0,,,16.17,7.48,-8.25,58.7,5.4,-5.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3061,0.3279,q1_q17_dr25_koi,6.420524,14.671156,29.0,2,9.0,2.0,q1_q17_dr25_tce,1.11111111111111e+31,0.5217,Mandel and Agol (2002 ApJ 580 171),,,001/001871/001871056/dv/kplr001871056-20160209194854_dvr.pdf,001/001871/001871056/dv/kplr001871056-002-20160209194854_dvs.pdf,6207.0,112.0,-125.0,3.963,0.195,-0.105,0.24,0.15,-0.15,2.097,0.35,-0.569,1.472,0.126,-0.198,,,,q1_q17_dr25_stellar,292.04462,37.37624,13.038,13.473,12.995,12.851,12.76,11.918,11.692,11.591,0.37,19.46964,1.1e-05,37.37618,0.00014,-0.02,0.47,-0.22,0.49,3e-05,0.00015,-0.00011,0.00016,-0.36,0.6,1.72,0.7,1.76,0.78,-0.31,0.48,1.34,0.6,1.37,0.66
1838,11403339,K02143.01,Kepler-1117 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.79029482,1.966e-05,-1.966e-05,134.95277,0.00325,-0.00325,2454967.953,0.00325,-0.00325,0.0,,,,,,0.46,0.068,-0.414,2.7219,0.09,-0.09,,,,142.0,7.0,-7.0,0.011014,0.00017,-0.000735,1.47039,0.79246,-0.17414,LS+MCMC,1.01,0.11,-0.04,0.0546,,,87.83,,,938.0,,,183.02,51.32,-23.82,12.13,3.3,-3.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2291,0.4603,q1_q17_dr25_koi,3.4796474,19.510805,23.1,1,276.0,1.0,q1_q17_dr25_tce,1.11111111111111e+31,0.8682,Mandel and Agol (2002 ApJ 580 171),,,011/011403/011403339/dv/kplr011403339-20160209194854_dvr.pdf,011/011403/011403339/dv/kplr011403339-001-20160209194854_dvs.pdf,5412.0,72.0,-80.0,4.562,0.017,-0.099,0.14,0.15,-0.15,0.843,0.086,-0.033,0.945,0.032,-0.069,,,,q1_q17_dr25_stellar,292.08478,49.23748,14.102,14.64,14.046,13.872,13.81,12.867,12.512,12.463,0.243,19.472311,1.3e-05,49.23734,0.00013,-0.29,0.46,-0.52,0.47,3.3e-05,6.6e-05,5.7e-05,6.8e-05,0.26,0.21,0.34,0.29,0.43,0.29,0.22,0.21,0.25,0.28,0.34,0.27
1136,5031857,K01573.01,Kepler-1755 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,24.81097206,1.931e-05,-1.931e-05,156.506971,0.000615,-0.000615,2454989.507,0.000615,-0.000615,0.0,,,,,,0.039,0.35,-0.039,3.2245,0.0297,-0.0297,,,,2090.8,18.5,-18.5,0.041991,0.000673,-0.00034,7.04712,0.1759,-1.60584,LS+MCMC,4.22,1.32,-0.44,0.1668,,,89.96,,,631.0,,,37.43,35.14,-11.15,61.21,1.5,-1.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2965,0.3342,q1_q17_dr25_koi,19.424139,91.72884,123.9,2,53.0,1.0,q1_q17_dr25_tce,1.11111111111111e+31,0.1363,Mandel and Agol (2002 ApJ 580 171),,,005/005031/005031857/dv/kplr005031857-20160209194854_dvr.pdf,005/005031/005031857/dv/kplr005031857-001-20160209194854_dvs.pdf,6086.0,182.0,-200.0,4.511,0.052,-0.221,-0.26,0.3,-0.3,0.921,0.288,-0.096,1.003,0.129,-0.129,,,,q1_q17_dr25_stellar,296.84616,40.138611,14.373,14.813,14.32,14.185,14.1,13.231,12.931,12.911,0.066,19.7897379,3.2e-06,40.1386,3.1e-05,-0.25,0.13,-0.04,0.11,-0.00019,0.0003,-0.00027,0.00028,0.04,0.1,-0.07,0.12,0.08,0.11,-0.17,0.15,-0.2,0.14,0.27,0.18
7154,11176166,K05875.01,Kepler-1639 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,9.8788502,0.0003593,-0.0003593,134.3829,0.0343,-0.0343,2454967.383,0.0343,-0.0343,0.0,,,,,,0.732,0.238,-0.5,2.951,0.211,-0.211,,,,454.7,38.4,-38.4,0.021044,0.006718,-0.001538,1.1738,2.68315,-1.09014,LS+MCMC,2.64,0.83,-0.36,0.0932,,,87.7,,,1003.0,,,238.98,216.59,-86.23,18.23,8.3,-8.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3124,0.2859,q1_q17_dr25_koi,6.5254965,12.829738,13.4,2,17.0,1.0,q1_q17_dr25_tce,1.01e+22,0.572,Mandel and Agol (2002 ApJ 580 171),,,011/011176/011176166/dv/kplr011176166-20160209194854_dvr.pdf,011/011176/011176166/dv/kplr011176166-001-20160209194854_dvs.pdf,6477.0,159.0,-250.0,4.361,0.087,-0.203,-0.26,0.25,-0.3,1.148,0.362,-0.155,1.102,0.17,-0.139,,,,q1_q17_dr25_stellar,283.06863,48.802078,14.496,14.82,14.453,14.357,14.35,13.508,13.19,13.211,0.068,18.871166,4e-05,48.80232,0.00031,-2.7,1.4,0.9,1.1,0.00114,0.00066,-0.00015,0.00052,0.3,0.33,0.223,0.078,0.38,0.27,0.42,0.36,0.47,0.11,0.63,0.26
818,9527915,K00165.01,Kepler-478 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,13.22175358,1.342e-05,-1.342e-05,139.570627,0.000829,-0.000829,2454972.571,0.000829,-0.000829,0.0,,,,,,0.451,0.007,-0.445,2.7884,0.0322,-0.0322,,,,876.5,11.0,-11.0,0.027249,0.003845,-0.000646,4.04712,1.64017,-0.4068,LS+MCMC,2.38,0.18,-0.12,0.1032,,,89.23,,,640.0,,,39.56,9.88,-6.43,33.4,13.6,-13.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1959,0.5086,q1_q17_dr25_koi,12.088782,84.771255,93.6,1,100.0,1.0,q1_q17_dr25_tce,1.11111111111111e+31,0.3071,Mandel and Agol (2002 ApJ 580 171),,,009/009527/009527915/dv/kplr009527915-20160209194854_dvr.pdf,009/009527/009527915/dv/kplr009527915-001-20160209194854_dvs.pdf,5211.0,103.0,-103.0,4.556,0.032,-0.059,0.0,0.15,-0.15,0.799,0.06,-0.038,0.838,0.046,-0.046,,,,q1_q17_dr25_stellar,292.48694,46.196209,13.938,14.574,13.896,13.665,13.531,12.57,12.113,12.005,0.0,19.4991311,3.6e-06,46.19626,4.2e-05,0.07,0.13,0.18,0.15,0.00013,0.00012,-0.00057,0.00014,0.03,0.12,-0.01,0.12,0.03,0.12,0.21,0.11,-0.03,0.12,0.21,0.12
1585,9651234,K01938.01,Kepler-1020 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,96.9151707,0.0002916,-0.0002916,187.08955,0.00236,-0.00236,2455020.09,0.00236,-0.00236,0.0,,,,,,0.541,0.061,-0.41,6.065,0.0805,-0.0805,,,,862.8,18.7,-18.7,0.027419,0.003249,-0.001106,2.44078,1.46836,-0.19789,LS+MCMC,2.37,0.17,-0.13,0.3878,,,89.71,,,325.0,,,2.64,0.64,-0.44,106.6,32.1,-32.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1959,0.5086,q1_q17_dr25_koi,13.086114,40.56374,53.4,1,15.0,1.0,q1_q17_dr25_tce,1.11111111111111e+31,0.7428,Mandel and Agol (2002 ApJ 580 171),,,009/009651/009651234/dv/kplr009651234-20160209194854_dvr.pdf,009/009651/009651234/dv/kplr009651234-001-20160209194854_dvs.pdf,5162.0,103.0,-93.0,4.559,0.036,-0.054,0.0,0.15,-0.15,0.791,0.056,-0.042,0.826,0.046,-0.046,,,,q1_q17_dr25_stellar,292.67255,46.377419,14.031,14.65,13.97,13.766,13.643,12.654,12.213,12.15,0.691,19.5114962,7.5e-06,46.377333,8.4e-05,-0.26,0.28,-0.31,0.3,7e-05,0.00024,-0.0001,0.00027,0.147,0.096,0.12,0.15,0.19,0.12,0.001,0.096,-0.24,0.15,0.24,0.15
3125,12470954,K00439.01,Kepler-554 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,1.902208647,4.14e-07,-4.14e-07,170.449657,0.000175,-0.000175,2455003.45,0.000175,-0.000175,0.0,,,,,,0.116,0.163,-0.116,2.19877,0.00854,-0.00854,,,,2343.5,7.3,-7.3,0.043475,0.000407,-0.00022,1.70324,0.03746,-0.21086,LS+MCMC,4.45,0.53,-0.33,0.0293,,,89.03,,,1346.0,,,778.26,278.83,-163.2,6.881,0.151,-0.151,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.224,0.4695,q1_q17_dr25_koi,22.456694,343.7984,363.2,2,702.0,1.0,q1_q17_dr25_tce,1.11111111111111e+31,0.2692,Mandel and Agol (2002 ApJ 580 171),,,012/012470/012470954/dv/kplr012470954-20160209194854_dvr.pdf,012/012470/012470954/dv/kplr012470954-001-20160209194854_dvs.pdf,5400.0,107.0,-107.0,4.463,0.06,-0.097,0.24,0.15,-0.15,0.937,0.113,-0.07,0.931,0.049,-0.049,,,,q1_q17_dr25_stellar,296.40686,51.35815,14.313,14.895,14.237,14.063,13.998,13.043,12.654,12.615,0.001,19.7604793,1.2e-06,51.358421,1.2e-05,0.743,0.04,0.974,0.043,0.00014,0.0001,0.00018,0.00012,-0.028,0.067,-0.011,0.068,0.03,0.067,0.136,0.069,0.277,0.07,0.309,0.071
2776,11720424,K03116.01,Kepler-1432 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.98,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,23.9107056,0.0004387,-0.0004387,150.5394,0.0119,-0.0119,2454983.539,0.0119,-0.0119,0.0,,,,,,0.398,0.063,-0.398,4.996,0.345,-0.345,,,,294.0,26.9,-26.9,0.015991,0.000574,-0.001226,1.32201,0.41126,-0.52296,LS+MCMC,1.91,0.61,-0.21,0.1696,,,89.33,,,709.0,,,59.76,56.76,-18.22,34.2,10.6,-10.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.302,0.319,q1_q17_dr25_koi,3.3344278,10.344631,12.9,1,58.0,1.0,q1_q17_dr25_tce,1.11111111111111e+31,0.4702,Mandel and Agol (2002 ApJ 580 171),,,011/011720/011720424/dv/kplr011720424-20160209194854_dvr.pdf,011/011720/011720424/dv/kplr011720424-001-20160209194854_dvs.pdf,6338.0,172.0,-210.0,4.418,0.067,-0.202,-0.1,0.25,-0.3,1.091,0.353,-0.118,1.137,0.154,-0.154,,,,q1_q17_dr25_stellar,295.52417,49.829552,15.376,15.785,15.331,15.201,15.155,14.268,13.95,13.97,0.03,19.701579,3.5e-05,49.83006,0.00036,-1.1,1.2,1.8,1.3,0.00025,0.00037,-0.00053,0.00041,0.21,0.48,0.36,0.71,0.41,0.66,0.06,0.47,0.4,0.72,0.41,0.71
1886,7219825,K00238.01,Kepler-123 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,17.23232894,3.566e-05,-3.566e-05,135.0922,0.00168,-0.00168,2454968.092,0.00168,-0.00168,0.0,,,,,,0.395,0.096,-0.348,4.5568,0.0508,-0.0508,,,,509.8,8.6,-8.6,0.020998,0.000167,-0.000581,1.28263,0.45038,-0.09217,LS+MCMC,2.79,0.45,-0.41,0.1312,,,89.17,,,817.0,,,105.47,50.25,-35.25,27.2,9.6,-9.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,q1_q17_dr25_koi,8.936768,54.0081,64.1,3,77.0,1.0,q1_q17_dr25_tce,1.11111111111111e+31,0.841,Mandel and Agol (2002 ApJ 580 171),,,007/007219/007219825/dv/kplr007219825-20160209194854_dvr.pdf,007/007219/007219825/dv/kplr007219825-001-20160209194854_dvs.pdf,6086.0,133.0,-133.0,4.274,0.137,-0.112,-0.16,0.2,-0.15,1.216,0.199,-0.179,1.013,0.096,-0.064,,,,q1_q17_dr25_stellar,296.99863,42.78196,14.061,14.458,14.013,13.891,13.819,12.982,12.725,12.655,0.002,19.7999051,5.3e-06,42.78208,6e-05,-0.12,0.21,0.43,0.22,-1e-05,0.00011,-0.00021,0.00011,0.33,0.14,0.0,0.14,0.33,0.14,0.26,0.13,0.14,0.14,0.3,0.15
534,10166274,K01078.03,Kepler-267 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0.992,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,28.46464804,8.805e-05,-8.805e-05,158.03986,0.00254,-0.00254,2454991.04,0.00254,-0.00254,0.0,,,,,,0.035,0.395,-0.035,2.6657,0.0806,-0.0806,,,,1629.8,60.3,-60.3,0.037174,0.001253,-0.000686,14.11665,0.56663,-5.18992,LS+MCMC,1.87,0.14,-0.22,0.1415,,,89.98,,,301.0,,,1.95,0.49,-0.55,84.56,3.4,-3.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4418,0.2405,q1_q17_dr25_koi,6.3114157,22.192923,28.9,3,36.0,3.0,q1_q17_dr25_tce,1.1111101110111e+31,0.9699,Mandel and Agol (2002 ApJ 580 171),,,010/010166/010166274/dv/kplr010166274-20160209194854_dvr.pdf,010/010166/010166274/dv/kplr010166274-003-20160209194854_dvs.pdf,3789.0,75.0,-82.0,4.781,0.063,-0.031,-0.34,0.15,-0.15,0.46,0.035,-0.053,0.467,0.038,-0.046,,,,q1_q17_dr25_stellar,299.83041,47.157459,15.438,16.821,15.494,14.846,14.485,13.334,12.675,12.485,0.07,19.988717,1.5e-05,47.15741,0.00016,0.88,0.54,-0.19,0.56,-9e-05,0.00091,0.00112,0.00098,0.13,0.19,-0.5,0.19,0.51,0.19,0.55,0.2,-0.12,0.2,0.57,0.2
2580,5369827,K02690.01,Kepler-1870 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.606940379,7.245e-06,-7.245e-06,134.77442,0.00165,-0.00165,2454967.774,0.00165,-0.00165,0.0,,,,,,0.857,0.06,-0.576,1.0418,0.066,-0.066,,,,432.3,27.2,-27.2,0.022221,0.003471,-0.003252,4.68913,27.99709,-3.81928,LS+MCMC,2.04,0.26,-0.07,0.0453,,,86.68,,,1046.0,,,283.23,103.34,-38.48,14.77,7.4,-7.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2291,0.4603,q1_q17_dr25_koi,9.370009,45.816166,20.8,1,298.0,1.0,q1_q17_dr25_tce,1.11110111011101e+31,0.8996,Mandel and Agol (2002 ApJ 580 171),,,005/005369/005369827/dv/kplr005369827-20160209194854_dvr.pdf,005/005369/005369827/dv/kplr005369827-001-20160209194854_dvs.pdf,5508.0,99.0,-110.0,4.569,0.012,-0.108,0.07,0.15,-0.15,0.84,0.107,-0.027,0.955,0.045,-0.067,,,,q1_q17_dr25_stellar,293.93347,40.59074,13.461,14.004,13.407,13.229,13.144,12.186,11.812,11.758,0.023,19.5955688,5e-06,40.590685,5.3e-05,0.17,0.21,-0.2,0.19,-9e-06,8.7e-05,0.000112,8e-05,-0.13,0.14,-0.01,0.11,0.13,0.14,0.07,0.14,0.0,0.11,0.07,0.14
760,11032227,K01440.01,Kepler-850 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.996,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.19304935,3.6e-05,-3.6e-05,136.05065,0.00422,-0.00422,2454969.051,0.00422,-0.00422,0.0,,,,,,0.017,0.396,-0.017,3.407,0.108,-0.108,,,,255.3,15.5,-15.5,0.014669,0.000654,-0.000443,1.60453,0.14364,-0.48679,LS+MCMC,1.59,0.49,-0.17,0.0744,,,89.94,,,995.0,,,232.36,212.37,-70.37,16.37,1.5,-1.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3032,0.3147,q1_q17_dr25_koi,4.6677556,17.257557,19.0,1,185.0,1.0,q1_q17_dr25_tce,1.11111111111111e+31,0.3826,Mandel and Agol (2002 ApJ 580 171),,,011/011032/011032227/dv/kplr011032227-20160209194854_dvr.pdf,011/011032/011032227/dv/kplr011032227-001-20160209194854_dvs.pdf,6185.0,174.0,-218.0,4.472,0.05,-0.2,-0.18,0.25,-0.3,0.991,0.306,-0.102,1.06,0.144,-0.144,,,,q1_q17_dr25_stellar,293.08447,48.57539,15.451,15.883,15.41,15.265,15.213,14.372,14.076,13.987,0.008,19.538984,2.3e-05,48.57571,0.0002,0.73,0.83,1.14,0.73,-0.00018,0.00022,-0.0003,0.00019,-0.05,0.27,0.44,0.25,0.45,0.25,-0.13,0.26,0.4,0.26,0.42,0.26
5509,3657758,K02034.02,Kepler-1065 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_MEAS,2.3702932,3.066e-05,-3.066e-05,133.6801,0.0118,-0.0118,2454966.68,0.0118,-0.0118,0.0,,,,,,0.003,0.457,-0.003,1.666,0.292,-0.292,,,,224.8,40.3,-40.3,0.013622,0.00158,-0.001246,4.51766,1.126,-4.45701,LS+MCMC,1.29,0.37,-0.12,0.0344,,,89.98,,,1256.0,,,588.1,501.38,-166.12,11.03,2.7,-2.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2622,0.4035,q1_q17_dr25_koi,3.329402,9.094969,7.0,2,348.0,2.0,q1_q17_dr25_tce,1.1011101110111e+28,0.7958,Mandel and Agol (2002 ApJ 580 171),,,003/003657/003657758/dv/kplr003657758-20160209194854_dvr.pdf,003/003657/003657758/dv/kplr003657758-002-20160209194854_dvs.pdf,5668.0,169.0,-186.0,4.545,0.036,-0.192,-0.02,0.25,-0.3,0.868,0.246,-0.082,0.963,0.104,-0.115,,,,q1_q17_dr25_stellar,294.51126,38.790501,15.54,16.15,15.489,15.279,15.192,14.178,13.802,13.671,0.0,19.634125,2.6e-05,38.78989,0.00025,1.7,1.1,-2.19,0.9,-0.00055,0.00027,0.00034,0.00023,-0.55,0.33,0.8,0.3,0.97,0.42,-0.54,0.33,0.75,0.43,0.92,0.4
