rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
6811,8037038,K05466.01,Kepler-1631 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.09513876,3.035e-05,-3.035e-05,131.67784,0.00624,-0.00624,2454964.678,0.00624,-0.00624,0.0,,,,,,0.97,0.036,-0.72,2.462,0.148,-0.148,,,,181.7,18.3,-18.3,0.016601,5.9e-05,-0.004803,0.07213,4.26594,-0.09329,LS+MCMC,1.75,0.56,-0.18,0.0511,,,75.96,,,1122.0,,,374.3,351.13,-108.58,4.0,2.0,-2.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2602,0.4096,q1_q17_dr25_koi,4.104299,9.745558,11.6,1,320.0,1.0,q1_q17_dr25_tce,1.11111111111111e+30,0.7989,Mandel and Agol (2002 ApJ 580 171),,,008/008037/008037038/dv/kplr008037038-20160209194854_dvr.pdf,008/008037/008037038/dv/kplr008037038-001-20160209194854_dvs.pdf,5858.0,156.0,-191.0,4.495,0.052,-0.208,0.1,0.25,-0.3,0.963,0.309,-0.096,1.056,0.125,-0.137,,,,q1_q17_dr25_stellar,294.63257,43.807671,15.524,16.081,15.464,15.285,15.185,14.251,13.925,13.782,0.39,19.642205,3.9e-05,43.80744,0.0005,1.3,1.5,-0.8,1.8,-0.0002,0.00026,0.00014,0.0003,-0.6,0.65,0.12,0.5,0.61,0.65,-0.44,0.65,0.12,0.5,0.46,0.64
8194,7031132,K06804.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,0,1,q1_q17_dr25_sup_koi,LPP_DV---EPHEM_MATCH,0.566795196,7.736e-06,-7.736e-06,131.80925,0.00941,-0.00941,2454964.809,0.00941,-0.00941,0.0,,,,,,0.227,0.265,-0.227,2.18,1.0,-1.0,,,,14.8,1.5,-1.5,0.003508,0.000212,-0.000255,0.49662,0.99788,-0.31402,LS+MCMC,0.35,0.05,-0.02,0.0134,,,83.59,,,2066.0,,,4277.24,1617.66,-605.8,2.036,0.818,-0.818,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2602,0.4096,q1_q17_dr25_koi,7.0226374,10.3276825,13.1,1,2369.0,1.0,q1_q17_dr25_tce,1.11111111111111e+31,0.7286,Mandel and Agol (2002 ApJ 580 171),,,007/007031/007031132/dv/kplr007031132-20160209194854_dvr.pdf,007/007031/007031132/dv/kplr007031132-001-20160209194854_dvs.pdf,5680.0,76.0,-85.0,4.516,0.023,-0.12,0.07,0.15,-0.15,0.908,0.13,-0.041,0.988,0.05,-0.065,,,,q1_q17_dr25_stellar,290.98767,42.53167,12.818,13.289,12.782,12.616,12.568,11.639,11.29,11.243,0.527,19.399157,3.3e-05,42.53156,0.00033,-0.9,1.3,-0.4,1.2,1e-05,1.3e-05,2e-06,1.1e-05,-0.47,0.66,-0.68,0.41,0.83,0.5,-0.28,0.67,-0.86,0.41,0.91,0.44
98,8395660,K00116.03,Kepler-106 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.95,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.164876,4.635e-05,-4.635e-05,135.63916,0.00661,-0.00661,2454968.639,0.00661,-0.00661,0.0,,,,,,0.646,0.323,-0.43,3.262,0.186,-0.186,,,,55.8,4.3,-4.3,0.007192,0.002592,-0.000407,0.69664,0.87315,-0.66683,LS+MCMC,0.79,0.13,-0.08,0.0648,,,86.69,,,1021.0,,,256.35,109.03,-65.57,11.19,4.7,-4.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,q1_q17_dr25_koi,2.6950479,11.552998,14.4,4,207.0,3.0,q1_q17_dr25_tce,1.11111111111111e+31,0.6301,Mandel and Agol (2002 ApJ 580 171),,,008/008395/008395660/dv/kplr008395660-20160209194854_dvr.pdf,008/008395/008395660/dv/kplr008395660-003-20160209194854_dvs.pdf,5854.0,105.0,-117.0,4.406,0.09,-0.11,-0.12,0.15,-0.15,1.012,0.154,-0.103,0.951,0.07,-0.063,,,,q1_q17_dr25_stellar,300.86398,44.337551,12.882,13.293,12.85,12.706,12.646,11.752,11.494,11.431,0.567,20.057606,3e-05,44.33745,0.00027,0.3,1.2,-0.34,0.97,1.2e-05,6.4e-05,3e-05,5.3e-05,-0.8,1.0,-0.22,0.62,0.8,1.1,-0.7,1.1,-0.04,0.59,0.7,1.1
9512,10585887,K08293.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.19,1,0,0,0,q1_q17_dr25_sup_koi,MOD_NONUNIQ_ALT---CENT_FEW_DIFFS,378.65484,0.02276,-0.02276,288.2584,0.0341,-0.0341,2455121.258,0.0341,-0.0341,0.0,,,,,,0.243,0.219,-0.243,11.3,2.6,-2.6,,,,247.8,77.9,-77.9,0.014468,0.004269,-0.000298,2.1126,47.2714,-1.9277,LS+MCMC,1.53,0.49,-0.19,1.0238,,,89.94,,,258.0,,,1.04,0.97,-0.35,252.0,125.0,-125.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,q1_q17_dr25_koi,5.0638595,7.1533694,6.8,1,4.0,1.0,q1_q17_dr25_tce,1.11111101110111e+31,0.0239,Mandel and Agol (2002 ApJ 580 171),,,010/010585/010585887/dv/kplr010585887-20160209194854_dvr.pdf,010/010585/010585887/dv/kplr010585887-001-20160209194854_dvs.pdf,6000.0,167.0,-209.0,4.463,0.07,-0.21,-0.16,0.3,-0.3,0.97,0.306,-0.123,0.996,0.144,-0.118,,,,q1_q17_dr25_stellar,285.24338,47.812592,14.872,15.342,14.832,14.67,14.656,13.727,13.333,13.281,0.362,19.016222,5.6e-05,47.81296,0.0006,-0.1,2.0,1.3,2.2,8e-05,0.00066,-0.00046,0.0007,-1.14,0.92,0.8,1.9,1.4,1.3,-1.14,0.93,0.7,1.9,1.4,1.3
6280,6692742,K05315.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,163.104677,0.003791,-0.003791,140.3163,0.0231,-0.0231,2454973.316,0.0231,-0.0231,0.0,,,,,,0.575,0.3984,-0.3395,2.129,0.485,-0.485,,,,576.0,126.0,-126.0,0.02274,0.001335,-0.004712,86.21465,208.83505,-81.17294,MCMC,2.58,1.08,-0.3,0.5909,,,89.95,,,337.0,,,3.06,3.88,-0.97,495.0,240.0,-240.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2588,0.4135,q1_q16_koi,,,6.0,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,006/006692/006692742/dv/kplr006692742-20130815195353_dvr.pdf,006/006692/006692742/dv/kplr006692742-001-20130826182306_dvs.pdf,5766.0,175.0,-195.0,4.418,0.078,-0.279,0.18,0.18,-0.28,1.04,0.434,-0.121,1.032,0.195,-0.112,,,,stellar_q1_q16,292.2085,42.158611,15.201,15.788,15.144,14.949,14.846,13.954,13.61,13.57,0.083,19.480503,4.7e-05,42.15867,0.00052,-2.5,1.9,0.2,1.9,0.0015,0.0012,0.0,0.0012,1.43,0.56,-0.8,1.6,1.66,0.95,1.44,0.58,-0.9,1.6,1.7,1.0
2025,9210387,K02416.01,Kepler-1837 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,5.90608902,3.734e-05,-3.734e-05,131.56096,0.00487,-0.00487,2454964.561,0.00487,-0.00487,0.0,,,,,,0.025,0.442,-0.025,2.409,0.17,-0.17,,,,340.7,29.4,-29.4,0.016855,0.001118,-0.000732,3.74625,1.13949,-1.62118,LS+MCMC,1.77,0.55,-0.19,0.065,,,89.93,,,1012.0,,,247.83,233.88,-75.1,19.04,5.8,-5.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2868,0.3588,q1_q17_dr25_koi,4.590741,11.781019,9.3,1,226.0,1.0,q1_q17_dr25_tce,1.11111111111111e+31,0.4283,Mandel and Agol (2002 ApJ 580 171),,,009/009210/009210387/dv/kplr009210387-20160209194854_dvr.pdf,009/009210/009210387/dv/kplr009210387-001-20160209194854_dvs.pdf,5966.0,186.0,-207.0,4.493,0.04,-0.216,-0.02,0.25,-0.35,0.961,0.299,-0.1,1.049,0.126,-0.14,,,,q1_q17_dr25_stellar,288.20764,45.683479,15.466,15.962,15.407,15.254,15.186,14.216,13.903,13.835,0.002,19.213797,1.2e-05,45.6833,0.00012,-1.71,0.45,-0.63,0.44,0.0001,0.00015,-0.00026,0.00015,2.42,0.46,2.31,0.57,3.35,0.69,-0.06,0.34,-0.02,0.46,0.06,0.44
5729,6525193,K02653.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,HALO_GHOST---EPHEM_MATCH,1.710279417,7.111e-06,-7.111e-06,131.61739,0.00378,-0.00378,2454964.617,0.00378,-0.00378,0.0,,,,,,0.473,0.066,-0.416,2.252,0.111,-0.111,,,,228.8,13.6,-13.6,0.014075,0.00035,-0.000799,0.93612,0.59996,-0.1242,LS+MCMC,1.57,0.37,-0.17,0.0292,,,84.83,,,1524.0,,,1272.5,910.3,-415.67,5.25,1.7,-1.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2514,0.4282,q1_q17_dr25_koi,3.7674353,17.869236,19.9,1,784.0,1.0,q1_q17_dr25_tce,1.11111111111111e+31,0.2753,Mandel and Agol (2002 ApJ 580 171),,,006/006525/006525193/dv/kplr006525193-20160209194854_dvr.pdf,006/006525/006525193/dv/kplr006525193-001-20160209194854_dvs.pdf,5834.0,182.0,-243.0,4.472,0.046,-0.173,0.36,0.1,-0.3,1.023,0.237,-0.109,1.132,0.1,-0.15,,,,q1_q17_dr25_stellar,292.71729,41.901218,15.795,16.352,15.711,15.556,15.517,14.57,14.236,14.199,0.0,19.514582,1.7e-05,41.90125,0.0002,3.89,0.69,0.11,0.71,-0.00094,0.00017,-0.0002,0.00018,1.24,0.42,0.5,0.55,1.34,0.38,1.18,0.44,0.49,0.55,1.27,0.43
3255,6422155,K00510.01,Kepler-172 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.940304817,4.738e-06,-4.738e-06,169.90496,0.00125,-0.00125,2455002.905,0.00125,-0.00125,0.0,,,,,,0.825,0.003,-0.62,2.7226,0.0368,-0.0368,,,,472.4,10.0,-10.0,0.022515,5.8e-05,-0.002661,0.28494,0.98189,-0.00749,LS+MCMC,2.59,0.38,-0.27,0.0397,,,80.64,,,1256.0,,,588.66,245.83,-153.26,5.07,2.5,-2.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2193,0.4785,q1_q17_dr25_koi,5.718509,38.672123,51.8,4,353.0,1.0,q1_q17_dr25_tce,1.11101110111011e+31,0.8335,Mandel and Agol (2002 ApJ 580 171),,,006/006422/006422155/dv/kplr006422155-20160209194854_dvr.pdf,006/006422/006422155/dv/kplr006422155-001-20160209194854_dvs.pdf,5527.0,111.0,-111.0,4.376,0.099,-0.11,0.26,0.15,-0.15,1.054,0.152,-0.11,0.964,0.063,-0.047,,,,q1_q17_dr25_stellar,283.36841,41.821861,14.532,15.093,14.445,14.292,14.155,13.17,12.883,12.793,0.488,18.8912173,6.5e-06,41.821898,8.2e-05,-0.38,0.26,0.14,0.3,9e-05,0.00012,-6e-05,0.00014,0.022,0.097,-0.08,0.15,0.08,0.15,-0.03,0.11,0.07,0.15,0.08,0.15
1900,12505076,K02154.01,Kepler-1799 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,11.92979348,6.659e-05,-6.659e-05,136.66919,0.00464,-0.00464,2454969.669,0.00464,-0.00464,0.0,,,,,,0.003,0.412,-0.003,6.152,0.122,-0.122,,,,709.3,28.1,-28.1,0.0242,0.000882,-0.000516,0.46536,0.02552,-0.13376,LS+MCMC,2.43,0.68,-0.24,0.1028,,,89.99,,,770.0,,,83.04,67.79,-24.19,15.184,0.833,-0.833,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2622,0.4035,q1_q17_dr25_koi,5.217934,24.496864,27.8,1,107.0,1.0,q1_q17_dr25_tce,1.11111111111111e+30,0.2882,Mandel and Agol (2002 ApJ 580 171),,,012/012505/012505076/dv/kplr012505076-20160209194854_dvr.pdf,012/012505/012505076/dv/kplr012505076-001-20160209194854_dvs.pdf,5831.0,157.0,-192.0,4.517,0.048,-0.204,0.0,0.25,-0.3,0.921,0.256,-0.092,1.016,0.116,-0.127,,,,q1_q17_dr25_stellar,288.30869,51.478291,15.844,16.371,15.788,15.619,15.547,14.636,14.22,14.237,0.0,19.220571,1.7e-05,51.47828,0.00016,-0.29,0.57,-0.03,0.58,-7e-05,0.0004,0.00083,0.00041,-0.29,0.23,-0.03,0.22,0.3,0.22,-0.35,0.23,0.16,0.21,0.38,0.25
1090,12400538,K01503.01,Kepler-867 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,150.2412582,0.0005486,-0.0005486,138.29013,0.00268,-0.00268,2454971.29,0.00268,-0.00268,0.0,,,,,,0.345,0.073,-0.345,10.849,0.126,-0.126,,,,2378.5,37.2,-37.2,0.044645,0.000506,-0.001084,0.95103,0.19521,-0.1794,LS+MCMC,4.6,0.6,-0.4,0.5375,,,89.81,,,327.0,,,2.72,1.04,-0.63,104.3,21.4,-21.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2327,0.4526,q1_q17_dr25_koi,27.327625,69.35844,72.3,1,10.0,1.0,q1_q17_dr25_tce,1.11111111111111e+31,0.149,Mandel and Agol (2002 ApJ 580 171),,,012/012400/012400538/dv/kplr012400538-20160209194854_dvr.pdf,012/012400/012400538/dv/kplr012400538-001-20160209194854_dvs.pdf,5604.0,111.0,-111.0,4.451,0.076,-0.102,0.0,0.15,-0.15,0.943,0.123,-0.082,0.916,0.062,-0.056,,,,q1_q17_dr25_stellar,287.28531,51.249981,14.827,15.362,14.78,14.599,14.524,13.602,13.185,13.148,0.7,19.1523408,6.4e-06,51.250221,6.1e-05,-0.45,0.22,0.87,0.22,2e-05,0.00055,-0.00021,0.00061,0.03,0.1,-0.08,0.12,0.08,0.13,-0.1,0.11,-0.16,0.12,0.19,0.12
4605,11072016,K04852.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.919,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,1.89873195,1.107e-05,-1.107e-05,132.09278,0.00446,-0.00446,2454965.093,0.00446,-0.00446,0.0,,,,,,0.197,0.257,-0.197,1.382,0.153,-0.153,,,,78.0,9.5,-9.5,0.008093,0.000572,-0.000593,5.89271,1.88688,-3.61786,LS+MCMC,0.93,0.29,-0.1,0.031,,,88.91,,,1524.0,,,1279.95,1233.6,-405.22,10.39,3.3,-3.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2826,0.3729,q1_q17_dr25_koi,3.429918,9.120979,10.2,1,560.0,1.0,q1_q17_dr25_tce,1.11111101110111e+31,0.8151,Mandel and Agol (2002 ApJ 580 171),,,011/011072/011072016/dv/kplr011072016-20160209194854_dvr.pdf,011/011072/011072016/dv/kplr011072016-001-20160209194854_dvs.pdf,5942.0,187.0,-229.0,4.439,0.067,-0.216,0.18,0.2,-0.3,1.05,0.333,-0.111,1.104,0.136,-0.149,,,,q1_q17_dr25_stellar,284.94226,48.666512,14.457,14.94,14.376,14.249,14.214,13.279,12.978,12.92,0.008,18.996059,4.9e-05,48.66703,0.00052,-3.2,1.8,1.9,1.9,0.00023,0.00013,-0.00015,0.00013,0.5,1.2,-0.66,0.98,0.82,0.69,0.4,1.2,-0.88,0.98,0.97,0.84
3792,11709124,K00435.06,Kepler-154 f,CONFIRMED,Done,2018-08-16,CANDIDATE,0.997,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,9.91937693,6.756e-05,-6.756e-05,136.87361,0.00568,-0.00568,2454969.874,0.00568,-0.00568,0.0,,,,,,0.163,0.276,-0.163,4.326,0.157,-0.157,,,,186.7,10.5,-10.5,0.012428,0.000548,-0.000407,1.03249,0.08383,-0.4132,LS+MCMC,1.32,0.17,-0.13,0.0871,,,89.47,,,838.0,,,116.43,45.51,-28.22,17.51,1.4,-1.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,q1_q17_dr25_koi,3.9264987,14.60874,18.8,6,127.0,6.0,q1_q17_dr25_tce,1.11111111111111e+31,0.6639,Mandel and Agol (2002 ApJ 580 171),,,011/011709/011709124/dv/kplr011709124-20160209194854_dvr.pdf,011/011709/011709124/dv/kplr011709124-006-20160209194854_dvs.pdf,5688.0,113.0,-101.0,4.415,0.1,-0.1,-0.12,0.15,-0.15,0.971,0.13,-0.095,0.895,0.071,-0.052,,,,q1_q17_dr25_stellar,289.78052,49.89653,14.534,14.981,14.489,14.342,14.282,13.389,13.089,12.986,0.0,19.318689,2e-05,49.89622,0.0002,-0.44,0.71,-1.1,0.72,0.00018,0.00013,0.00029,0.00013,-0.85,0.36,-0.56,0.38,1.02,0.37,-0.36,0.37,0.24,0.36,0.43,0.37
5314,9025971,K03680.01,Kepler-1657 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,141.2415405,9.485e-05,-9.485e-05,256.205347,0.000585,-0.000585,2455089.205,0.000585,-0.000585,0.0,,,,,,0.12,0.068,-0.12,6.7645,0.0216,-0.0216,,,,12990.0,39.4,-39.4,0.103416,0.000364,-0.000305,5.07822,0.0974,-0.31619,LS+MCMC,11.49,1.66,-1.21,0.5205,,,89.96,,,352.0,,,3.62,1.48,-0.95,174.95,3.4,-3.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2622,0.4035,q1_q17_dr25_koi,157.80336,336.2867,380.9,1,8.0,1.0,q1_q17_dr25_tce,1.11111111111111e+31,0.5417,Mandel and Agol (2002 ApJ 580 171),,,009/009025/009025971/dv/kplr009025971-20160209194854_dvr.pdf,009/009025/009025971/dv/kplr009025971-001-20160209194854_dvs.pdf,5705.0,104.0,-115.0,4.397,0.095,-0.105,0.0,0.15,-0.15,1.017,0.147,-0.107,0.941,0.068,-0.056,,,,q1_q17_dr25_stellar,293.28156,45.309669,14.524,14.989,14.465,14.325,14.27,13.384,13.041,13.101,0.001,19.5521013,9.1e-07,45.3096888,9.9e-06,-0.102,0.034,0.068,0.036,0.0013,0.0017,-0.0005,0.0024,0.018,0.068,0.013,0.069,0.022,0.068,-0.017,0.068,0.061,0.075,0.063,0.075
4441,6839010,K04674.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.987,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.84350003,4.384e-05,-4.384e-05,134.81488,0.00726,-0.00726,2454967.815,0.00726,-0.00726,0.0,,,,,,0.906,0.007,-0.63,3.045,0.21,-0.21,,,,50.2,5.5,-5.5,0.007775,0.001138,-0.001466,0.1308,1.33947,-0.11921,LS+MCMC,0.9,0.24,-0.16,0.0543,,,80.44,,,1121.0,,,373.1,295.97,-148.11,5.45,2.7,-2.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,q1_q17_dr25_koi,2.885858,7.9763794,10.4,1,280.0,1.0,q1_q17_dr25_tce,1.11111111111111e+31,0.0971,Mandel and Agol (2002 ApJ 580 171),,,006/006839/006839010/dv/kplr006839010-20160209194854_dvr.pdf,006/006839/006839010/dv/kplr006839010-001-20160209194854_dvs.pdf,5762.0,155.0,-155.0,4.348,0.158,-0.193,-0.14,0.3,-0.3,1.056,0.285,-0.19,0.906,0.133,-0.082,,,,q1_q17_dr25_stellar,282.58282,42.346352,13.59,14.087,13.541,13.377,13.327,12.374,12.085,12.026,0.671,18.838879,4.3e-05,42.34631,0.00041,1.0,1.7,-0.1,1.5,-5e-05,8e-05,6e-06,6.9e-05,-0.4,1.4,0.39,0.61,0.6,1.0,-0.3,1.5,0.5,0.56,0.59,0.81
1105,6786348,K01749.01,Kepler-947 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,26.964501,0.000154,-0.000154,145.34426,0.00495,-0.00495,2454978.344,0.00495,-0.00495,0.0,,,,,,0.006,0.43,-0.006,3.792,0.131,-0.131,,,,601.7,34.7,-34.7,0.022247,0.001079,-0.000664,4.45566,0.46469,-1.51195,LS+MCMC,2.2,0.52,-0.22,0.1773,,,89.99,,,573.0,,,25.56,18.08,-7.42,55.53,5.8,-5.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2602,0.4096,q1_q17_dr25_koi,4.885776,16.678694,20.1,1,54.0,1.0,q1_q17_dr25_tce,1.11111111111111e+31,0.315,Mandel and Agol (2002 ApJ 580 171),,,006/006786/006786348/dv/kplr006786348-20160209194854_dvr.pdf,006/006786/006786348/dv/kplr006786348-001-20160209194854_dvs.pdf,5754.0,161.0,-182.0,4.534,0.042,-0.168,0.07,0.25,-0.3,0.905,0.214,-0.092,1.021,0.091,-0.136,,,,q1_q17_dr25_stellar,294.36673,42.252682,15.789,16.339,15.723,15.554,15.477,14.517,14.158,13.972,0.179,19.62445,2e-05,42.25249,0.00019,0.1,0.79,-0.67,0.68,0.0,0.00047,0.00043,0.0004,-0.18,0.51,0.03,0.32,0.18,0.47,-0.12,0.52,0.03,0.33,0.13,0.47
4027,10722485,K04312.01,Kepler-1588 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.99,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.84931877,7.556e-05,-7.556e-05,134.8747,0.00846,-0.00846,2454967.875,0.00846,-0.00846,0.0,,,,,,0.107,0.352,-0.107,3.747,0.31,-0.31,,,,68.2,6.6,-6.6,0.007513,0.00062,-0.000253,1.26826,0.54207,-0.576,LS+MCMC,0.81,0.12,-0.11,0.0726,,,89.62,,,925.0,,,172.98,70.0,-52.88,16.04,6.9,-6.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2787,0.3728,q1_q17_dr25_koi,3.4408143,11.458898,12.6,1,174.0,1.0,q1_q17_dr25_tce,1.11111111111111e+31,0.3956,Mandel and Agol (2002 ApJ 580 171),,,010/010722/010722485/dv/kplr010722485-20160209194854_dvr.pdf,010/010722/010722485/dv/kplr010722485-001-20160209194854_dvs.pdf,5678.0,113.0,-91.0,4.365,0.144,-0.108,-0.28,0.15,-0.15,0.99,0.138,-0.138,0.828,0.077,-0.036,,,,q1_q17_dr25_stellar,288.2327,48.002178,13.858,14.259,13.808,13.687,13.651,12.766,12.456,12.383,0.529,19.215519,3.1e-05,48.00235,0.00028,0.2,1.1,0.6,1.0,-8e-06,8.4e-05,-4.5e-05,7.5e-05,-0.46,0.85,0.7,0.4,0.84,0.65,-0.42,0.78,0.74,0.45,0.85,0.59
3861,6891513,K04413.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.002,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET,9.9398272,,,140.8334549,,,2454973.833,,,0.0,,,,,,1.973,,,4.1198,,,,,,478.6,,,0.989789,0.0,0.0,0.02602,0.0,0.0,LS,101.71,31.23,-10.38,0.0917,,,67.43,,,819.0,,,106.5,96.67,-32.03,5.141255,,,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2602,0.4096,q1_q17_dr25_koi,4.427384,10.994687,4.3,1,110.0,1.0,q1_q17_dr25_tce,1.1111111111111e+28,0.8065,Mandel and Agol (2002 ApJ 580 171),,,006/006891/006891513/dv/kplr006891513-20160209194854_dvr.pdf,006/006891/006891513/dv/kplr006891513-001-20160209194854_dvs.pdf,5798.0,162.0,-203.0,4.507,0.039,-0.221,0.1,0.25,-0.3,0.941,0.289,-0.096,1.038,0.112,-0.125,,,,q1_q17_dr25_stellar,298.79892,42.35339,15.579,16.177,15.513,15.323,15.197,14.337,13.936,13.89,0.0,19.918908,3.2e-05,42.35564,0.00034,-40.7,1.3,8.1,1.2,0.01509,0.00048,-0.00312,0.00047,-7.623,0.089,1.83,0.082,7.84,0.088,-7.934,0.089,1.704,0.081,8.115,0.089
